symbol,close,eob
SHSE.000001,136.63,1991-07-04 01:00:00+09:00
SHSE.000001,135.96,1991-07-05 01:00:00+09:00
SHSE.000001,135.28,1991-07-08 01:00:00+09:00
SHSE.000001,134.64,1991-07-09 01:00:00+09:00
SHSE.000001,133.99,1991-07-10 01:00:00+09:00
SHSE.000001,133.38,1991-07-11 01:00:00+09:00
SHSE.000001,132.8,1991-07-12 01:00:00+09:00
SHSE.000001,133.14,1991-07-15 01:00:00+09:00
SHSE.000001,134.47,1991-07-16 01:00:00+09:00
SHSE.000001,135.81,1991-07-17 01:00:00+09:00
SHSE.000001,137.17,1991-07-18 01:00:00+09:00
SHSE.000001,136.7,1991-07-19 01:00:00+09:00
SHSE.000001,138.07,1991-07-22 01:00:00+09:00
SHSE.000001,139.39,1991-07-23 01:00:00+09:00
SHSE.000001,140.68,1991-07-24 01:00:00+09:00
SHSE.000001,140.19,1991-07-25 01:00:00+09:00
SHSE.000001,140.66,1991-07-26 01:00:00+09:00
SHSE.000001,141.52,1991-07-29 01:00:00+09:00
SHSE.000001,142.39,1991-07-30 01:00:00+09:00
SHSE.000001,143.8,1991-07-31 01:00:00+09:00
SHSE.000001,145.24,1991-08-01 01:00:00+09:00
SHSE.000001,146.68,1991-08-02 01:00:00+09:00
SHSE.000001,148.15,1991-08-05 01:00:00+09:00
SHSE.000001,149.62,1991-08-06 01:00:00+09:00
SHSE.000001,151.12,1991-08-07 01:00:00+09:00
SHSE.000001,152.61,1991-08-08 01:00:00+09:00
SHSE.000001,154.1,1991-08-09 01:00:00+09:00
SHSE.000001,155.54,1991-08-12 01:00:00+09:00
SHSE.000001,157.07,1991-08-13 01:00:00+09:00
SHSE.000001,158.63,1991-08-14 01:00:00+09:00
SHSE.000001,160.21,1991-08-15 01:00:00+09:00
SHSE.000001,161.6,1991-08-16 01:00:00+09:00
SHSE.000001,163.21,1991-08-19 01:00:00+09:00
SHSE.000001,164.84,1991-08-20 01:00:00+09:00
SHSE.000001,166.49,1991-08-21 01:00:00+09:00
SHSE.000001,168.16,1991-08-22 01:00:00+09:00
SHSE.000001,169.81,1991-08-23 01:00:00+09:00
SHSE.000001,171.51,1991-08-26 01:00:00+09:00
SHSE.000001,173.19,1991-08-27 01:00:00+09:00
SHSE.000001,174.92,1991-08-28 01:00:00+09:00
SHSE.000001,176.66,1991-08-29 01:00:00+09:00
SHSE.000001,178.43,1991-08-30 01:00:00+09:00
SHSE.000001,180.22,1991-09-02 01:00:00+09:00
SHSE.000001,181.97,1991-09-03 01:00:00+09:00
SHSE.000001,183.69,1991-09-04 01:00:00+09:00
SHSE.000001,185.51,1991-09-05 01:00:00+09:00
SHSE.000001,187.36,1991-09-06 01:00:00+09:00
SHSE.000001,189.24,1991-09-09 01:00:00+09:00
SHSE.000001,188.33,1991-09-10 01:00:00+09:00
SHSE.000001,187.22,1991-09-11 01:00:00+09:00
SHSE.000001,186.22,1991-09-12 01:00:00+09:00
SHSE.000001,187.79,1991-09-13 01:00:00+09:00
